"week_date","week_number","month_number","calendar_year","region","platform","segment","age_band","demographic","customer_type","transactions","sales","avg_transaction"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","F2","Middle Aged","Families","Existing",1127,50201,"44.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","F3","Retires","Families","New",69461,2470906,"35.00"
"2020-08-24",35,8,2020,"CANADA","Retail","F2","Middle Aged","Families","New",18109,637913,"35.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","unknown","unknown","unknown","Existing",76,13605,"179.00"
"2020-08-24",35,8,2020,"ASIA","Retail","C2","Middle Aged","Couples","Existing",129144,4996901,"38.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","C4","Retires","Couples","New",40,6803,"170.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","C3","Retires","Couples","New",14,3295,"235.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","F2","Middle Aged","Families","Existing",6502,1307272,"201.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","C1","Young Adults","Couples","New",269,35424,"131.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","C1","Young Adults","Couples","Existing",2673,471401,"176.00"
"2020-08-24",35,8,2020,"USA","Shopify","C1","Young Adults","Couples","New",151,21917,"145.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","C1","Young Adults","Couples","New",16,2666,"166.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","F2","Middle Aged","Families","New",446,17385,"38.00"
"2020-08-24",35,8,2020,"USA","Retail","unknown","unknown","unknown","New",21594,919265,"42.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","F2","Middle Aged","Families","Existing",4689,928412,"197.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","C4","Retires","Couples","Existing",89,16312,"183.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","F3","Retires","Families","Existing",18657,1116468,"59.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","C2","Middle Aged","Couples","New",949,29642,"31.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","C2","Middle Aged","Couples","New",762,126151,"165.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","C2","Middle Aged","Couples","Existing",169736,6645099,"39.00"
"2020-08-24",35,8,2020,"USA","Retail","F1","Young Adults","Families","Existing",40597,2371526,"58.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","C4","Retires","Couples","New",96,13461,"140.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","C1","Young Adults","Couples","New",293,39564,"135.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","C2","Middle Aged","Couples","Existing",695,120729,"173.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","C1","Young Adults","Couples","Existing",1658,270496,"163.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","C3","Retires","Couples","New",301,45870,"152.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","unknown","unknown","unknown","New",84,13692,"163.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","C4","Retires","Couples","New",62,10269,"165.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","unknown","unknown","unknown","Existing",5,760,"152.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","F3","Retires","Families","New",27,3387,"125.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","F2","Middle Aged","Families","Existing",2947,567165,"192.00"
"2020-08-24",35,8,2020,"ASIA","Retail","C3","Retires","Couples","Existing",244816,11196782,"45.00"
"2020-08-24",35,8,2020,"USA","Shopify","unknown","unknown","unknown","Existing",154,34932,"226.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","C4","Retires","Couples","Existing",687,125849,"183.00"
"2020-08-24",35,8,2020,"USA","Retail","C4","Retires","Couples","Existing",40986,2227688,"54.00"
"2020-08-24",35,8,2020,"ASIA","Retail","C1","Young Adults","Couples","New",134550,3010765,"22.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","F1","Young Adults","Families","Existing",773,31067,"40.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","C2","Middle Aged","Couples","Existing",151,47032,"311.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","unknown","unknown","unknown","Existing",314,9372,"29.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","C4","Retires","Couples","Existing",152920,7470104,"48.00"
"2020-08-24",35,8,2020,"USA","Shopify","C3","Retires","Couples","Existing",1420,310461,"218.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","C4","Retires","Couples","Existing",20,6265,"313.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","C2","Middle Aged","Couples","Existing",113188,4841694,"42.00"
"2020-08-24",35,8,2020,"ASIA","Retail","C4","Retires","Couples","New",53411,1547953,"28.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","C1","Young Adults","Couples","New",2393,52387,"21.00"
"2020-08-24",35,8,2020,"USA","Shopify","C2","Middle Aged","Couples","New",238,36620,"153.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","C1","Young Adults","Couples","Existing",555,89309,"160.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","C3","Retires","Couples","Existing",15076,813088,"53.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","unknown","unknown","unknown","New",38,7671,"201.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","C1","Young Adults","Couples","Existing",3053,82693,"27.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","C2","Middle Aged","Couples","New",386,58239,"150.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","F2","Middle Aged","Families","Existing",348114,18083790,"51.00"
"2020-08-24",35,8,2020,"CANADA","Retail","F1","Young Adults","Families","New",6852,266751,"38.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","F1","Young Adults","Families","Existing",6739,378826,"56.00"
"2020-08-24",35,8,2020,"ASIA","Retail","unknown","unknown","unknown","New",64558,2208090,"34.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","F2","Middle Aged","Families","New",1652,74178,"44.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","F1","Young Adults","Families","New",292,11098,"38.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","C3","Retires","Couples","Existing",799,152027,"190.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","C1","Young Adults","Couples","Existing",14862,625492,"42.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","unknown","unknown","unknown","Existing",338,66080,"195.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","C1","Young Adults","Couples","Existing",261672,9346295,"35.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","C3","Retires","Couples","New",17,2140,"125.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","F1","Young Adults","Families","New",55,8698,"158.00"
"2020-08-24",35,8,2020,"CANADA","Retail","F3","Retires","Families","New",19493,680924,"34.00"
"2020-08-24",35,8,2020,"USA","Retail","C4","Retires","Couples","New",18943,679544,"35.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","C4","Retires","Couples","New",279,10733,"38.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","unknown","unknown","unknown","New",1202,42883,"35.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","F1","Young Adults","Families","New",7,1292,"184.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","F3","Retires","Families","Existing",36,8036,"223.00"
"2020-08-24",35,8,2020,"USA","Shopify","C4","Retires","Couples","New",28,4463,"159.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","F2","Middle Aged","Families","Existing",14483,840537,"58.00"
"2020-08-24",35,8,2020,"USA","Retail","F3","Retires","Families","New",29273,1096534,"37.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","C1","Young Adults","Couples","Existing",96,20686,"215.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","unknown","unknown","unknown","Guest",10804,1931973,"178.00"
"2020-08-24",35,8,2020,"USA","Retail","F2","Middle Aged","Families","Existing",96492,5452817,"56.00"
"2020-08-24",35,8,2020,"USA","Shopify","unknown","unknown","unknown","New",128,20669,"161.00"
"2020-08-24",35,8,2020,"USA","Retail","C1","Young Adults","Couples","Existing",58184,2456263,"42.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","C2","Middle Aged","Couples","New",2918,106346,"36.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","F2","Middle Aged","Families","New",5,641,"128.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","F2","Middle Aged","Families","New",65760,2337007,"35.00"
"2020-08-24",35,8,2020,"ASIA","Retail","F1","Young Adults","Families","Existing",94451,4573475,"48.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","F2","Middle Aged","Families","Existing",279576,14854110,"53.00"
"2020-08-24",35,8,2020,"CANADA","Retail","C2","Middle Aged","Couples","Existing",23267,1015278,"43.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","C1","Young Adults","Couples","Existing",188391,6906988,"36.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","F2","Middle Aged","Families","New",239,34728,"145.00"
"2020-08-24",35,8,2020,"ASIA","Retail","C3","Retires","Couples","New",121636,3741035,"30.00"
"2020-08-24",35,8,2020,"ASIA","Retail","F3","Retires","Families","New",90129,2819086,"31.00"
"2020-08-24",35,8,2020,"CANADA","Retail","F2","Middle Aged","Families","Existing",61805,3241876,"52.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","F3","Retires","Families","New",1735,71648,"41.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","C4","Retires","Couples","Existing",287,52221,"181.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","F3","Retires","Families","New",4,809,"202.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","unknown","unknown","unknown","New",14,3630,"259.00"
"2020-08-24",35,8,2020,"CANADA","Retail","C1","Young Adults","Couples","Existing",56667,2280564,"40.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","unknown","unknown","unknown","Existing",563,115870,"205.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","unknown","unknown","unknown","Guest",5776,1033296,"178.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","C2","Middle Aged","Couples","Existing",2603,500046,"192.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","F3","Retires","Families","Existing",113,29492,"260.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","C2","Middle Aged","Couples","New",93,14157,"152.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","F3","Retires","Families","Existing",1330,64047,"48.00"
"2020-08-24",35,8,2020,"USA","Shopify","C3","Retires","Couples","New",160,26524,"165.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","unknown","unknown","unknown","Guest",2433987,64142815,"26.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","C1","Young Adults","Couples","Existing",1254,214075,"170.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","unknown","unknown","unknown","New",311,54039,"173.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","F1","Young Adults","Families","Existing",146120,7374481,"50.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","C4","Retires","Couples","New",47161,1561210,"33.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","C2","Middle Aged","Couples","Existing",9838,469133,"47.00"
"2020-08-10",33,8,2020,"USA","Retail","F1","Young Adults","Families","New",11433,448436,"39.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","C1","Young Adults","Couples","Existing",67,11980,"178.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","C3","Retires","Couples","Existing",343102,16616246,"48.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","C3","Retires","Couples","Existing",159,43242,"271.00"
"2020-08-24",35,8,2020,"ASIA","Retail","F2","Middle Aged","Families","Existing",220882,10645503,"48.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","F3","Retires","Families","Existing",407927,22769738,"55.00"
"2020-08-24",35,8,2020,"ASIA","Retail","F3","Retires","Families","Existing",403795,20476242,"50.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","F1","Young Adults","Families","New",42198,1524244,"36.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","F1","Young Adults","Families","New",6,1407,"234.00"
"2020-08-24",35,8,2020,"CANADA","Retail","C2","Middle Aged","Couples","New",15253,528808,"34.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","C3","Retires","Couples","New",315,53692,"170.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","F3","Retires","Families","New",192,33223,"173.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","C4","Retires","Couples","Existing",404,78136,"193.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","unknown","unknown","unknown","Guest",405864,16290625,"40.00"
"2020-08-24",35,8,2020,"USA","Retail","C2","Middle Aged","Couples","New",27156,996924,"36.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","F1","Young Adults","Families","Existing",64,13714,"214.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","C1","Young Adults","Couples","New",176101,4182786,"23.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","C1","Young Adults","Couples","New",14,2836,"202.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","C2","Middle Aged","Couples","Existing",2297,413897,"180.00"
"2020-08-24",35,8,2020,"USA","Shopify","F3","Retires","Families","New",52,9137,"175.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","C3","Retires","Couples","New",3841,159543,"41.00"
"2020-08-24",35,8,2020,"CANADA","Retail","F1","Young Adults","Families","Existing",24088,1298505,"53.00"
"2020-08-24",35,8,2020,"CANADA","Retail","unknown","unknown","unknown","Guest",394587,10941951,"27.00"
"2020-08-24",35,8,2020,"USA","Shopify","F3","Retires","Families","Existing",974,207813,"213.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","F1","Young Adults","Families","Existing",98813,5239692,"53.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","C2","Middle Aged","Couples","New",112315,3330717,"29.00"
"2020-08-24",35,8,2020,"USA","Retail","F1","Young Adults","Families","New",12337,537132,"43.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","C2","Middle Aged","Couples","New",12,3280,"273.00"
"2020-08-24",35,8,2020,"USA","Retail","C3","Retires","Couples","Existing",103120,5765461,"55.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","C4","Retires","Couples","Existing",4953,266237,"53.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","F3","Retires","Families","Existing",650,131072,"201.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","C1","Young Adults","Couples","New",80,10467,"130.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","C2","Middle Aged","Couples","Existing",124,25194,"203.00"
"2020-08-24",35,8,2020,"USA","Retail","C3","Retires","Couples","New",47022,1797843,"38.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","C3","Retires","Couples","New",952,38345,"40.00"
"2020-08-24",35,8,2020,"ASIA","Retail","C1","Young Adults","Couples","Existing",188753,6315069,"33.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","unknown","unknown","unknown","New",2962,129020,"43.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","C2","Middle Aged","Couples","New",58705,1860988,"31.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","F3","Retires","Families","Existing",2331,486331,"208.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","F1","Young Adults","Families","New",208,28542,"137.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","C3","Retires","Couples","Existing",91,18712,"205.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","C3","Retires","Couples","New",155586,5133194,"32.00"
"2020-08-24",35,8,2020,"ASIA","Retail","C2","Middle Aged","Couples","New",87964,2462103,"27.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","C4","Retires","Couples","New",1374,50412,"36.00"
"2020-08-24",35,8,2020,"USA","Retail","C1","Young Adults","Couples","New",37271,1064389,"28.00"
"2020-08-24",35,8,2020,"USA","Retail","unknown","unknown","unknown","Existing",13157,697708,"53.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","C3","Retires","Couples","New",111964,3967870,"35.00"
"2020-08-24",35,8,2020,"ASIA","Retail","F1","Young Adults","Families","New",31513,1032953,"32.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","C2","Middle Aged","Couples","Existing",4527,863537,"190.00"
"2020-08-24",35,8,2020,"USA","Shopify","F1","Young Adults","Families","Existing",1334,258305,"193.00"
"2020-08-24",35,8,2020,"EUROPE","Retail","C1","Young Adults","Couples","New",4520,135256,"29.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","C3","Retires","Couples","New",106,16974,"160.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","unknown","unknown","unknown","Existing",45824,1869997,"40.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","unknown","unknown","unknown","Guest",5867,976399,"166.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","F2","Middle Aged","Families","Existing",216,47335,"219.00"
"2020-08-24",35,8,2020,"CANADA","Retail","unknown","unknown","unknown","Existing",7536,360482,"47.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","F1","Young Adults","Families","Existing",769,133782,"173.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","C3","Retires","Couples","New",536,86927,"162.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","F3","Retires","Families","New",115,17670,"153.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","C2","Middle Aged","Couples","Existing",987,38556,"39.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","C4","Retires","Couples","New",4,486,"121.00"
"2020-08-24",35,8,2020,"ASIA","Retail","unknown","unknown","unknown","Guest",1912461,48873892,"25.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","F2","Middle Aged","Families","New",92755,3192813,"34.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","F2","Middle Aged","Families","New",413,64341,"155.00"
"2020-08-24",35,8,2020,"USA","Shopify","F1","Young Adults","Families","New",130,20685,"159.00"
"2020-08-24",35,8,2020,"USA","Retail","unknown","unknown","unknown","Guest",527116,16395314,"31.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","F3","Retires","Families","Existing",1879,387214,"206.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","F1","Young Adults","Families","New",365,55996,"153.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","F1","Young Adults","Families","Existing",4361,836190,"191.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","unknown","unknown","unknown","Guest",370,89676,"242.00"
"2020-08-24",35,8,2020,"CANADA","Retail","C3","Retires","Couples","Existing",62514,3154333,"50.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","unknown","unknown","unknown","Guest",1697,288470,"169.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","F3","Retires","Families","Existing",3720,777026,"208.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","C1","Young Adults","Couples","New",99449,2478289,"24.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","unknown","unknown","unknown","Existing",375,70227,"187.00"
"2020-08-24",35,8,2020,"CANADA","Retail","F3","Retires","Families","Existing",94749,5212768,"55.00"
"2020-08-24",35,8,2020,"USA","Shopify","C2","Middle Aged","Couples","Existing",1367,267523,"195.00"
"2020-08-24",35,8,2020,"ASIA","Shopify","C3","Retires","Couples","Existing",2056,408353,"198.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","C1","Young Adults","Couples","New",478,67176,"140.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","C3","Retires","Couples","Existing",1355,64705,"47.00"
"2020-08-24",35,8,2020,"EUROPE","Shopify","F2","Middle Aged","Families","New",4,679,"169.00"
"2020-08-24",35,8,2020,"OCEANIA","Shopify","C3","Retires","Couples","Existing",4465,914171,"204.00"
"2020-08-24",35,8,2020,"AFRICA","Shopify","F1","Young Adults","Families","New",190,29672,"156.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Retail","C4","Retires","Couples","Existing",363,17632,"48.00"
"2020-08-24",35,8,2020,"AFRICA","Retail","F1","Young Adults","Families","New",23414,885333,"37.00"
"2020-08-24",35,8,2020,"CANADA","Shopify","C4","Retires","Couples","New",14,1685,"120.00"
"2020-08-24",35,8,2020,"SOUTH AMERICA","Shopify","unknown","unknown","unknown","Guest",2035,386494,"189.00"
"2020-08-24",35,8,2020,"OCEANIA","Retail","F3","Retires","Families","New",112414,3787305,"33.00"
